num_samples,split,case,patch_index,patch_kind,prompt_pair,mean_text_embedding_cosine,mean_text_embedding_delta_norm,mean_state_normalized_mse,mean_intermediate_mask_logit_normalized_mse,mean_intermediate_soft_dice,mean_intermediate_binary_dice,mean_intermediate_probability_mae,mean_intermediate_target_to_source_foreground_ratio,mean_final_soft_dice,mean_final_binary_dice,mean_final_probability_mae,mean_final_target_to_source_foreground_ratio,intermediate_both_empty_count,intermediate_source_to_empty_collapse_count,final_both_empty_count,final_source_to_empty_collapse_count
1,train,HCC_10140276_20170721.nii.gz,0,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.0035919405054301023,0.0005709652905352414,0.7153754830360413,1.0,0.0001780980237526819,1.0,0.9676638245582581,0.9957471489906311,4.5003416744293645e-05,0.9962054217448628,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,0,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.34084394574165344,0.1901380866765976,5.456910301404605e-08,4.9999993478877514e-08,0.001325621153227985,0.0,4.9935447776761066e-08,3.2157443374813965e-11,0.004405132960528135,0.0,0,1,0,1
1,train,HCC_10140276_20170721.nii.gz,0,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.004878106527030468,0.003995445091277361,0.6955599188804626,0.8695651888847351,0.0006595425074920058,1.3,0.9641744494438171,0.9906916618347168,8.305537630803883e-05,1.0071711097533524,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,0,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005162952002137899,0.001608172315172851,0.6886975765228271,0.8333333134651184,0.0007123248069547117,1.4,0.9653182625770569,0.9921361207962036,7.166871364461258e-05,0.9996462681287585,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,0,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.004562762565910816,0.0035600755363702774,0.6955599188804626,0.8695651888847351,0.0006595425074920058,0.7692307692307693,0.9641744494438171,0.9906916618347168,8.305537630803883e-05,0.9928799489144317,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003210590220987797,0.00038445484824478626,0.924352765083313,0.9925925731658936,0.0003196424513589591,0.9950738916256158,0.953615665435791,0.9945600628852844,0.00016542206867597997,0.995559013873337,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08548402041196823,0.015738965943455696,0.6194925308227539,0.6375839114189148,0.007927794940769672,0.46798029556650245,0.8116581439971924,0.8241687417030334,0.004518695641309023,0.721745649162096,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.002226465381681919,0.001523332903161645,0.9176759719848633,0.9689737558364868,0.001029223552905023,1.064039408866995,0.9519749879837036,0.9902501702308655,0.00030937191331759095,1.000085403579359,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.004329856485128403,0.0005513973301276565,0.9186838865280151,0.973621129989624,0.0008542793220840394,1.0541871921182266,0.9514745473861694,0.9909574389457703,0.0002967778127640486,0.9980641855345315,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.0021610031835734844,0.0014248418156057596,0.9176759719848633,0.9689737558364868,0.001029223552905023,0.9398148148148148,0.9519749879837036,0.9902501702308655,0.00030937191331759095,0.9999146037137896,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003605666570365429,0.00045808363938704133,0.9310438632965088,0.9841726422309875,0.0007160327513702214,0.9744318181818182,0.9286971092224121,0.9880614876747131,0.0006303119589574635,0.984023270691286,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.09310261905193329,0.02115623839199543,0.6075139045715332,0.6117647290229797,0.013986588455736637,0.44886363636363635,0.8210907578468323,0.8427450656890869,0.007037663832306862,0.750594616465545,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0024737997446209192,0.0011928511084988713,0.9279628992080688,0.9885714054107666,0.0008117718971334398,0.9886363636363636,0.9249592423439026,0.9792608618736267,0.0010512439766898751,0.9723168444592681,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005437495652586222,0.0009474646067246795,0.9273838996887207,0.9814550876617432,0.0010815801797434688,0.9914772727272727,0.9255806803703308,0.9821597337722778,0.0009525052737444639,0.9811034988052993,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.002418082905933261,0.0011268950765952468,0.9279628992080688,0.9885714054107666,0.0008117718971334398,1.0114942528735633,0.9249592423439026,0.9792608618736267,0.0010512439766898751,1.0284713318487528,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.002957965014502406,0.00046220023068599403,0.9513480067253113,0.9899665713310242,0.0003065434575546533,1.0067114093959733,0.9478894472122192,0.9919452667236328,0.0002873994526453316,0.9894884319739483,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08199480175971985,0.014119943603873253,0.7313926219940186,0.7346072196960449,0.00907137244939804,0.5805369127516778,0.867343544960022,0.8825821876525879,0.0038601055275648832,0.8188344882426446,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.002011700300499797,0.0008860960369929671,0.9476533532142639,0.9785832166671753,0.0007775998674333096,1.0369127516778522,0.9452425241470337,0.9885644316673279,0.0004501166404224932,0.9880646749214284,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.0043821781873703,0.0005882648401893675,0.9479060769081116,0.9785832166671753,0.0007867761887609959,1.0369127516778522,0.9456018805503845,0.9896560907363892,0.00041132362093776464,0.987754174713166,0,0,0,0
1,train,HCC_10140276_20170721.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.00197608326561749,0.0008477387018501759,0.9476533532142639,0.9785832166671753,0.0007775998674333096,0.9644012944983819,0.9452425241470337,0.9885644316673279,0.0004501166404224932,1.0120794978117407,0,0,0,0
1,train,HEM_PA97.nii.gz,0,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.0169869065284729,0.007931416854262352,0.7614189386367798,0.761904776096344,0.0010833326959982514,0.6153846153846154,0.8924679160118103,0.904911458492279,0.0007238161051645875,0.8280114138188736,0,0,0,0
1,train,HEM_PA97.nii.gz,0,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.37238574028015137,0.10697530210018158,2.5317266505453517e-08,2.5641025303002607e-08,0.0028572578448802233,0.0,3.416076449491712e-11,3.396969858182608e-11,0.004138535354286432,0.0,0,1,0,1
1,train,HEM_PA97.nii.gz,0,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.002504137111827731,0.000727247737813741,0.8806807398796082,0.949999988079071,0.0004383592458907515,1.0512820512820513,0.9165655374526978,0.9436755776405334,0.0004688526096288115,1.0372987295332563,0,0,0,0
1,train,HEM_PA97.nii.gz,0,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.008982611820101738,0.001338140107691288,0.8572227954864502,0.9014084339141846,0.0005798970232717693,0.8205128205128205,0.9329677820205688,0.9571211934089661,0.00034875451819971204,0.9266933894965691,0,0,0,0
1,train,HEM_PA97.nii.gz,0,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.002460868563503027,0.0006993752904236317,0.8806807398796082,0.949999988079071,0.0004383592458907515,0.9512195121951219,0.9165655374526978,0.9436755776405334,0.0004688526096288115,0.9640424417081478,0,0,0,0
1,train,HEM_PA97.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003686510492116213,0.0005273730494081974,0.9585942029953003,0.9872958064079285,0.0009313313639722764,0.974910394265233,0.9231716990470886,0.9887930154800415,0.000877947430126369,0.980754755218436,0,0,0,0
1,train,HEM_PA97.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.09451646357774734,0.0176440067589283,0.7779363393783569,0.7874186635017395,0.014412062242627144,0.6523297491039427,0.7745134830474854,0.8100007176399231,0.012504732236266136,0.6939506673228917,0,0,0,0
1,train,HEM_PA97.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.002543952316045761,0.001599998096935451,0.954116940498352,0.982300877571106,0.001358519308269024,1.025089605734767,0.9200891852378845,0.9844833612442017,0.0012485058978199959,0.9817209982339828,0,0,0,0
1,train,HEM_PA97.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005115396808832884,0.0009530980023555458,0.9539435505867004,0.9829901456832886,0.001379233319312334,1.0017921146953406,0.9190255403518677,0.9842160940170288,0.0012844810262322426,0.9841637474305898,0,0,0,0
1,train,HEM_PA97.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.002483213786035776,0.0014988930197432637,0.954116940498352,0.982300877571106,0.001358519308269024,0.9755244755244755,0.9200891852378845,0.9844833612442017,0.0012485058978199959,1.018619344802545,0,0,0,0
1,train,HEM_PA97.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.009289044886827469,0.003588754450902343,0.9318864941596985,0.9538745284080505,0.003171102376654744,0.9118165784832452,0.8773157000541687,0.9631398320198059,0.002911554416641593,0.9363296951664354,0,0,0,0
1,train,HEM_PA97.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.10269327461719513,0.01258639246225357,0.7225556969642639,0.7336898446083069,0.017494432628154755,0.6490299823633157,0.7042999267578125,0.7430931329727173,0.015838753432035446,0.6304661907963437,0,0,0,0
1,train,HEM_PA97.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0031542691867798567,0.001304732752032578,0.9414237141609192,0.9858406782150269,0.0013646684819832444,0.9929453262786596,0.8813021779060364,0.9793903231620789,0.0017513376660645008,0.9782961649048021,0,0,0,0
1,train,HEM_PA97.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.008966760709881783,0.001180201885290444,0.93172287940979,0.9645776748657227,0.0029523030389100313,0.9417989417989417,0.8714569807052612,0.9614036083221436,0.003178270999342203,0.9379890425851488,0,0,0,0
1,train,HEM_PA97.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0030882011633366346,0.0012318120570853353,0.9414237141609192,0.9858406782150269,0.0013646684819832444,1.0071047957371226,0.8813021779060364,0.9793903231620789,0.0017513376660645008,1.0221853421017038,0,0,0,0
1,train,HEM_PA97.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.005737609695643187,0.0017803667578846216,0.9761913418769836,0.9918533563613892,0.0005559172132052481,0.9838383838383838,0.9149914383888245,0.9897108674049377,0.0007744621252641082,0.9940248228977323,0,0,0,0
1,train,HEM_PA97.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.10639669746160507,0.01538126077502966,0.8034815788269043,0.8066429495811462,0.011511380784213543,0.703030303030303,0.8063977360725403,0.8486060500144958,0.010059352032840252,0.781837443172941,0,0,0,0
1,train,HEM_PA97.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0031493529677391052,0.001385606243275106,0.974058985710144,0.9949748516082764,0.0005979074630886316,1.0101010101010102,0.9110845923423767,0.9861502647399902,0.0010797129943966866,0.9876533330284774,0,0,0,0
1,train,HEM_PA97.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.006857899483293295,0.0006445283652283251,0.975671648979187,0.9949238300323486,0.00039002098492346704,0.98989898989899,0.9107121825218201,0.988143801689148,0.0009871108923107386,0.9917803207846992,0,0,0,0
1,train,HEM_PA97.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0030766555573791265,0.0013057533651590347,0.974058985710144,0.9949748516082764,0.0005979074630886316,0.99,0.9110845923423767,0.9861502647399902,0.0010797129943966866,1.012501012813538,0,0,0,0
1,train,HEM_PA99.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003718768712133169,0.0010518264025449753,0.956658124923706,0.9948717951774597,0.0008834603358991444,1.001466275659824,0.9607872366905212,0.9965956807136536,0.0003025507612619549,0.9946578496136846,0,0,0,0
1,train,HEM_PA99.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08724159747362137,0.022962184622883797,0.8844751119613647,0.9244992136955261,0.008305339142680168,0.9032258064516129,0.9189714193344116,0.9493001103401184,0.004735216032713652,0.9463462287287459,0,0,0,0
1,train,HEM_PA99.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.002723502926528454,0.0019781675655394793,0.9527974724769592,0.9833934903144836,0.00196186569519341,1.030791788856305,0.9587623476982117,0.9926882386207581,0.0006809516926296055,0.9895992020931392,0,0,0,0
1,train,HEM_PA99.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.0049102031625807285,0.0007844649953767657,0.9548590779304504,0.9876722097396851,0.0015083871548995376,1.0219941348973607,0.9590447545051575,0.9933227896690369,0.000619852973613888,0.9888921527773034,0,0,0,0
1,train,HEM_PA99.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.0026582577265799046,0.0018381631234660745,0.9527974724769592,0.9833934903144836,0.00196186569519341,0.9701280227596017,0.9587623476982117,0.9926882386207581,0.0006809516926296055,1.010510111452052,0,0,0,0
1,train,HEM_PA99.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003796469187363982,0.0010705054737627506,0.9783586263656616,0.9944751262664795,0.0003601913631428033,1.0066518847006651,0.9539581537246704,0.995505690574646,0.00032547509181313217,0.994201683906252,0,0,0,0
1,train,HEM_PA99.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08400603383779526,0.011862310580909252,0.9206171631813049,0.943483293056488,0.0044892397709190845,0.9223946784922394,0.8972576260566711,0.9306620359420776,0.0048003969714045525,0.9166299639529464,0,0,0,0
1,train,HEM_PA99.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0022303659934550524,0.001210445654578507,0.9751757383346558,0.9879253506660461,0.000585811969358474,1.0199556541019956,0.9527090787887573,0.9942435622215271,0.00041372200939804316,0.9989609212309877,0,0,0,0
1,train,HEM_PA99.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.00462885107845068,0.0005421066889539361,0.9760321974754333,0.9900771975517273,0.0006067703361622989,1.0110864745011086,0.9524312019348145,0.9942455887794495,0.00042723194928839803,1.000393396077157,0,0,0,0
1,train,HEM_PA99.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.002190618310123682,0.0011428697034716606,0.9751757383346558,0.9879253506660461,0.000585811969358474,0.9804347826086957,0.9527090787887573,0.9942435622215271,0.00041372200939804316,1.0010401595767449,0,0,0,0
1,train,HEM_PA99.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.004253183491528034,0.001016756403259933,0.934234082698822,0.9836448431015015,0.0009888947242870927,0.967816091954023,0.9479433298110962,0.9881084561347961,0.000729102292098105,0.9816630801596357,0,0,0,0
1,train,HEM_PA99.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.09744967520236969,0.02150099165737629,0.6633400321006775,0.6595091819763184,0.015557289123535156,0.49885057471264366,0.7915143966674805,0.8139557838439941,0.0095874248072505,0.6879257472691999,0,0,0,0
1,train,HEM_PA99.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0026121821720153093,0.0021685233805328608,0.9247425198554993,0.9592061638832092,0.002936987206339836,1.085057471264368,0.9447386264801025,0.9815585017204285,0.0011738433968275785,1.0343389995330319,0,0,0,0
1,train,HEM_PA99.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005379077512770891,0.0010753353126347065,0.9294184446334839,0.9698996543884277,0.0023989160545170307,1.0620689655172413,0.9455311894416809,0.9815574288368225,0.0011629514629021287,1.0334387621977346,0,0,0,0
1,train,HEM_PA99.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0025676595978438854,0.002016970654949546,0.9247425198554993,0.9592061638832092,0.002936987206339836,0.9216101694915254,0.9447386264801025,0.9815585017204285,0.0011738433968275785,0.9668010202181927,0,0,0,0
1,val,CYST_PA62.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.00344530725851655,0.0008257674053311348,0.9285107254981995,0.9871668219566345,0.0010018364991992712,0.9940944881889764,0.8946762681007385,0.9840507507324219,0.001135307247750461,0.9804095107934993,0,0,0,0
1,val,CYST_PA62.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08021403104066849,0.014967059716582298,0.772824764251709,0.7940161228179932,0.012783092446625233,0.7106299212598425,0.7682299017906189,0.8009138107299805,0.011386215686798096,0.7315991832836607,0,0,0,0
1,val,CYST_PA62.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.0022146066185086966,0.001598040689714253,0.9266624450683594,0.9759383797645569,0.0018050307407975197,1.045275590551181,0.890296459197998,0.9769757390022278,0.0016270381165668368,0.9797426355567996,0,0,0,0
1,val,CYST_PA62.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.0043608867563307285,0.0006648606504313648,0.9263623356819153,0.9728682041168213,0.0017708978848531842,1.031496062992126,0.889349639415741,0.9735149145126343,0.0018789218738675117,0.9762600648762576,0,0,0,0
1,val,CYST_PA62.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.0021688402630388737,0.001491830567829311,0.9266624450683594,0.9759383797645569,0.0018050307407975197,0.9566854990583804,0.890296459197998,0.9769757390022278,0.0016270381165668368,1.0206762099637399,0,0,0,0
1,val,CYST_PA62.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.031375396996736526,0.019211545586586,0.8486846685409546,0.8831169009208679,0.007066120859235525,0.7906976744186046,0.7395323514938354,0.8384798169136047,0.007827418856322765,0.7438772051420852,0,0,0,0
1,val,CYST_PA62.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.10426225513219833,0.018125375732779503,0.39961132407188416,0.3628692030906677,0.021361203864216805,0.2248062015503876,0.48862046003341675,0.5163834095001221,0.017873285338282585,0.4101121605965709,0,0,0,0
1,val,CYST_PA62.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0035069321747869253,0.0027125671040266752,0.9221315383911133,0.9747474789619446,0.0013539819046854973,1.0465116279069768,0.7853139042854309,0.9574985504150391,0.002334879245609045,0.938825172136414,0,0,0,0
1,val,CYST_PA62.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.01062793843448162,0.0017869543517008424,0.9156885147094727,0.9694555401802063,0.002327695721760392,0.9457364341085271,0.7784249782562256,0.9305959939956665,0.00371732865460217,0.8893318425805538,0,0,0,0
1,val,CYST_PA62.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0034066359512507915,0.0024758100043982267,0.9221315383911133,0.9747474789619446,0.0013539819046854973,0.9555555555555556,0.7853139042854309,0.9574985504150391,0.002334879245609045,1.0651610434820096,0,0,0,0
1,val,CYST_PA62.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.244277685880661,0.13512098789215088,0.0004898545448668301,3.8022811565952e-09,0.0189537163823843,0.0,0.06382343918085098,0.062127191573381424,0.02067382074892521,0.03205947784284144,0,1,0,0
1,val,CYST_PA62.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.5627738237380981,0.2928151786327362,3.815623816905145e-09,3.8022811565952e-09,0.018958358094096184,0.0,6.651725611289683e-12,6.392717518538538e-12,0.021395202726125717,0.0,0,1,0,1
1,val,CYST_PA62.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0033124731853604317,0.0014252658002078533,0.9200384616851807,0.966911792755127,0.0013109368737787008,1.0684410646387832,0.8470007181167603,0.9813643097877502,0.0009963484480977058,0.9985296749942466,0,0,0,0
1,val,CYST_PA62.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.03666367381811142,0.013419020920991898,0.8539714217185974,0.8736616969108582,0.004400379490107298,0.7756653992395437,0.7898901700973511,0.8804115056991577,0.004750961437821388,0.7933937658219756,0,0,0,0
1,val,CYST_PA62.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0032795448787510395,0.0013499348424375057,0.9200384616851807,0.966911792755127,0.0013109368737787008,0.9359430604982206,0.8470007181167603,0.9813643097877502,0.0009963484480977058,1.001472490044687,0,0,0,0
1,val,HEM_PA107.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003985860850661993,0.0006320112152025104,0.9809255599975586,1.0,0.0001471765135647729,1.0,0.9353641867637634,0.9929018020629883,0.00047545955749228597,0.9900775964795406,0,0,0,0
1,val,HEM_PA107.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.0994185209274292,0.02063797414302826,0.8685325980186462,0.8811594247817993,0.006187452469021082,0.8157894736842105,0.8452344536781311,0.8802837133407593,0.0068054222501814365,0.8229871360612515,0,0,0,0
1,val,HEM_PA107.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.0030955204274505377,0.002146810758858919,0.9766411781311035,0.9947643876075745,0.0004943919484503567,1.0105263157894737,0.9305223226547241,0.9856767654418945,0.0008783376542851329,0.9829325276560609,0,0,0,0
1,val,HEM_PA107.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005587035324424505,0.0009033927344717085,0.9775352478027344,0.9986859560012817,0.00038105869316495955,1.0026315789473683,0.9313931465148926,0.9877304434776306,0.0007998265791684389,0.9871501355827242,0,0,0,0
1,val,HEM_PA107.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.0030143330805003643,0.001985437236726284,0.9766411781311035,0.9947643876075745,0.0004943919484503567,0.9895833333333334,0.9305223226547241,0.9856767654418945,0.0008783376542851329,1.0173638290154452,0,0,0,0
1,val,HEM_PA107.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.0037170753348618746,0.0008536851964890957,0.9592471122741699,0.986328125,0.0007880699704401195,0.9768339768339769,0.9279403686523438,0.9874995350837708,0.0009088809019885957,0.9761664455305943,0,0,0,0
1,val,HEM_PA107.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08710643649101257,0.015822583809494972,0.7847833037376404,0.803222119808197,0.012961854226887226,0.6776061776061776,0.8177796006202698,0.8468281626701355,0.01001629140228033,0.7477801340424808,0,0,0,0
1,val,HEM_PA107.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0023988510947674513,0.0016608316218480468,0.9576888680458069,0.9913710355758667,0.0009516803547739983,1.0135135135135136,0.926681637763977,0.9856460690498352,0.0010348933283239603,0.9877675840978594,0,0,0,0
1,val,HEM_PA107.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.004612107295542955,0.0006059082807041705,0.9582664370536804,0.9903661012649536,0.0008899178355932236,1.0038610038610039,0.9259652495384216,0.9866862297058105,0.000985877588391304,0.982645543446623,0,0,0,0
1,val,HEM_PA107.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.002342654624953866,0.001551765133626759,0.9576888680458069,0.9913710355758667,0.0009516803547739983,0.9866666666666667,0.926681637763977,0.9856460690498352,0.0010348933283239603,1.0123839009287925,0,0,0,0
