variant,epoch,case_position,step,case,patch_count,mean_patch_loss,gradient_norm,update_delta_norm,learning_rate,weight_decay,optimizer_updates,base_trainable_parameters,lora_trainable_parameters
C_uncertainty_weighted_soft_pseudo,1,24,24,CYST_PA38.nii.gz,3,0.028331944718956947,0.002899650251492858,0.010399440303444862,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,25,25,MET_PA19.nii.gz,20,0.06827745549380779,1.3078970909118652,0.011805146001279354,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,26,26,CYST_PA20.nii.gz,12,0.13913820373515287,0.11902911961078644,0.011940470896661282,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,27,27,HEM_PA56.nii.gz,3,0.030442388107379276,0.0037099276669323444,0.0109036760404706,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,28,28,HCC_10136895_20170421.nii.gz,15,0.16251628982524077,0.7717987298965454,0.01451792847365141,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,29,29,HCC_10076307_20130925.nii.gz,15,0.3023081701248884,30.007047653198242,0.02405475825071335,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,1,30,30,CYST_PA19.nii.gz,20,0.08027101615443825,0.032146699726581573,0.021982746198773384,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,1,31,HEM_PA34.nii.gz,20,0.07921708612702787,0.053233444690704346,0.020148636773228645,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,2,32,HCC_PA0.nii.gz,25,0.06389949906617404,0.0017906988505274057,0.018355876207351685,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,3,33,HEM_PA24.nii.gz,16,0.1510653905570507,0.24387750029563904,0.016962649300694466,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,4,34,CYST_PA37.nii.gz,16,0.15473886614199728,1.0477813482284546,0.015760768204927444,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,5,35,FNH_PA32.nii.gz,3,0.040444694459438324,0.0036143267061561346,0.01436021737754345,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,6,36,HCC_10142924_20170911.nii.gz,15,0.13784932295481364,0.2107905149459839,0.013581144623458385,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,7,37,HCC_10081574_20140213.nii.gz,12,0.07739597310622533,0.06945658475160599,0.012701665982604027,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,8,38,CYST_PA19.nii.gz,20,0.08213606690987944,0.1431146264076233,0.011876704171299934,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,9,39,MET_PA13.nii.gz,20,0.06032786193842665,0.03921027109026909,0.011072801426053047,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,10,40,CYST_PA38.nii.gz,3,0.028394450743993122,0.006197974551469088,0.010059677064418793,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,11,41,CYST_PA20.nii.gz,12,0.1363962716422975,0.13704577088356018,0.010198310017585754,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,12,42,HCC_10147777_20171222.nii.gz,12,0.05585342335204283,0.010552598163485527,0.009244008921086788,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,13,43,CYST_PA69.nii.gz,60,0.07035546489059925,0.024880249053239822,0.008632559329271317,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,14,44,HEM_PA99.nii.gz,80,0.0959917412372306,0.2693306505680084,0.008320196531713009,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,15,45,HEM_PA56.nii.gz,3,0.030443680783112843,0.0017188888741657138,0.007565230596810579,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,16,46,HCC_10136895_20170421.nii.gz,15,0.1661357067525387,1.0528814792633057,0.010847133584320545,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,17,47,ICC_PA18.nii.gz,20,0.06087532630190253,0.00782818254083395,0.009837881661951542,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,18,48,HEM_PA66.nii.gz,3,0.03160041570663452,0.004228544887155294,0.008931496180593967,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,19,49,FNH_PA10.nii.gz,20,0.04508729437366128,0.02058490552008152,0.007987745106220245,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,20,50,CYST_PA56.nii.gz,20,0.08274892130866647,0.09998617321252823,0.007679959759116173,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,21,51,HCC_10074592_20130816.nii.gz,15,0.12094735329349836,0.4108250141143799,0.008201263844966888,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,22,52,CYST_PA74.nii.gz,20,0.10675563784316182,9.16185188293457,0.02001352608203888,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,23,53,HEM_PA97.nii.gz,50,0.06679301545023918,0.0375828891992569,0.018142934888601303,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,24,54,MET_PA25.nii.gz,20,0.0916220374405384,0.5488241314888,0.015792788937687874,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,25,55,CYST_PA54.nii.gz,2,0.041405072435736656,0.01324082724750042,0.014352775178849697,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,26,56,HCC_10140276_20170721.nii.gz,15,0.16774858261148134,0.14749950170516968,0.012961329892277718,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,27,57,HEM_PA13.nii.gz,20,0.051242201775312426,0.026379944756627083,0.011767670512199402,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,28,58,MET_PA19.nii.gz,20,0.07791396901011467,0.19993457198143005,0.010886939242482185,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,29,59,HCC_10076307_20130925.nii.gz,15,0.15985020796457927,0.32702165842056274,0.010399816557765007,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,2,30,60,CYST_PA53.nii.gz,2,0.023228978738188744,0.0026396606117486954,0.009439622983336449,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,1,61,HEM_PA99.nii.gz,80,0.09790930729359389,0.18888266384601593,0.008608545176684856,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,2,62,ICC_PA18.nii.gz,20,0.06089638406410813,0.008590618148446083,0.007807927671819925,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,3,63,CYST_PA74.nii.gz,20,0.11449186196550727,0.36842143535614014,0.00651879608631134,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,4,64,HEM_PA34.nii.gz,20,0.07770807472988964,0.06946301460266113,0.006053056567907333,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,5,65,HCC_10140276_20170721.nii.gz,15,0.1684489584217469,0.1773785650730133,0.0060718064196407795,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,6,66,HCC_PA0.nii.gz,25,0.06411318894475698,0.010871228761970997,0.005498316138982773,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,7,67,HEM_PA66.nii.gz,3,0.03159144769112269,0.0044213831424713135,0.004985498264431953,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,8,68,HCC_10136895_20170421.nii.gz,15,0.16877652493615944,1.1633777618408203,0.007304752711206675,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,9,69,MET_PA19.nii.gz,20,0.07690305216237903,0.17181406915187836,0.006903298199176788,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,10,70,CYST_PA69.nii.gz,60,0.0704879547158877,0.050567496567964554,0.006425381638109684,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,11,71,CYST_PA37.nii.gz,16,0.17702868941705674,0.3461528718471527,0.006150965113192797,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,12,72,CYST_PA20.nii.gz,12,0.13421695524205765,0.14449681341648102,0.0063005308620631695,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,13,73,HCC_10074592_20130816.nii.gz,15,0.12700830201307933,0.22055260837078094,0.005955104250460863,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,14,74,FNH_PA32.nii.gz,3,0.04058362605671088,0.019052160903811455,0.005362155381590128,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,15,75,HCC_10142924_20170911.nii.gz,15,0.13754744368294874,0.26736703515052795,0.006067924667149782,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,16,76,HCC_10147777_20171222.nii.gz,12,0.056525648571550846,0.06605499237775803,0.005266646388918161,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,17,77,CYST_PA53.nii.gz,2,0.023251217789947987,0.0035760009195655584,0.004771397914737463,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,18,78,MET_PA13.nii.gz,20,0.05927535510503361,0.03573339805006981,0.004503920208662748,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,19,79,HEM_PA56.nii.gz,3,0.03048572347809871,0.006687737535685301,0.004071670118719339,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,20,80,HEM_PA97.nii.gz,50,0.06733883936463826,0.05414110794663429,0.004022400360554457,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,21,81,MET_PA25.nii.gz,20,0.10259438072023004,0.21186058223247528,0.0041429102420806885,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,22,82,HCC_10076307_20130925.nii.gz,15,0.15639146057267983,0.2479276806116104,0.004625709727406502,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,23,83,HEM_PA13.nii.gz,20,0.05172268544514567,0.05839229002594948,0.003938041161745787,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,24,84,CYST_PA56.nii.gz,20,0.08134336726583664,0.09731425344944,0.003943103365600109,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,25,85,CYST_PA54.nii.gz,2,0.04143779259175062,0.017218032851815224,0.003548337845131755,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,26,86,CYST_PA38.nii.gz,3,0.028529196977615356,0.015207696706056595,0.0032044018153101206,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,27,87,FNH_PA10.nii.gz,20,0.04564012801274657,0.05445479229092598,0.0027353300247341394,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,28,88,HEM_PA24.nii.gz,16,0.14647937973495573,0.20381176471710205,0.003324233926832676,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,29,89,HCC_10081574_20140213.nii.gz,12,0.07635055808350444,0.03710667043924332,0.0029319277964532375,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,3,30,90,CYST_PA19.nii.gz,20,0.08241345137357711,0.0652359127998352,0.0030555801931768656,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,1,91,ICC_PA18.nii.gz,20,0.06123212855309248,0.030807409435510635,0.002709542866796255,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,2,92,HEM_PA34.nii.gz,20,0.07667482374235987,0.05474001169204712,0.0028403867036104202,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,3,93,CYST_PA37.nii.gz,16,0.17591295845340937,0.33882489800453186,0.00345615460537374,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,4,94,CYST_PA74.nii.gz,20,0.11804604716598988,0.2880432903766632,0.003602846758440137,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,5,95,HCC_10142924_20170911.nii.gz,15,0.13397816444436708,0.26436659693717957,0.0047341822646558285,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,6,96,FNH_PA32.nii.gz,3,0.04080053480962912,0.035454798489809036,0.004223377909511328,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,7,97,CYST_PA20.nii.gz,12,0.1322223385795951,0.05160914361476898,0.0040668160654604435,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,8,98,FNH_PA10.nii.gz,20,0.04596519097685814,0.06852834671735764,0.0034670373424887657,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,9,99,CYST_PA19.nii.gz,20,0.08204843336716294,0.06318677961826324,0.0036108780186623335,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,10,100,HCC_10081574_20140213.nii.gz,12,0.07661869221677382,0.06316361576318741,0.003144684014841914,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,11,101,CYST_PA38.nii.gz,3,0.02856614502767722,0.0163270290941,0.0028624460101127625,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,12,102,HCC_PA0.nii.gz,25,0.06473215524107218,0.041850555688142776,0.0025918970350176096,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,13,103,MET_PA25.nii.gz,20,0.10094939554146665,0.26418808102607727,0.003106147749349475,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,14,104,MET_PA19.nii.gz,20,0.07622095635160804,0.1597352772951126,0.003079075366258621,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,15,105,HCC_10136895_20170421.nii.gz,15,0.15823489800095558,2.851635694503784,0.011692186817526817,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,16,106,HCC_10140276_20170721.nii.gz,15,0.16466075032949448,0.2174614667892456,0.010942773893475533,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,17,107,HEM_PA66.nii.gz,3,0.031704639395078026,0.010756381787359715,0.009900269098579884,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,18,108,HEM_PA97.nii.gz,50,0.06679163111675734,0.03782125562429428,0.008963014930486679,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,19,109,HEM_PA56.nii.gz,3,0.030537760506073635,0.009422123432159424,0.00811217911541462,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,20,110,CYST_PA53.nii.gz,2,0.023283498361706734,0.004116368014365435,0.007338301278650761,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,21,111,HCC_10147777_20171222.nii.gz,12,0.057238682017972074,0.09721498936414719,0.006813097279518843,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,22,112,HEM_PA13.nii.gz,20,0.05198172965945243,0.070236936211586,0.006347804330289364,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,23,113,HCC_10076307_20130925.nii.gz,15,0.15428347202638784,0.21145877242088318,0.006132203154265881,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,24,114,CYST_PA56.nii.gz,20,0.08013213052800353,0.09315958619117737,0.005861072335392237,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,25,115,HEM_PA24.nii.gz,16,0.14840300707146525,0.395698606967926,0.0057282112538814545,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,26,116,MET_PA13.nii.gz,20,0.05870547893913312,0.027625685557723045,0.005246404092758894,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,27,117,CYST_PA69.nii.gz,60,0.06985269316177498,0.04804123938083649,0.004914022050797939,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,28,118,HCC_10074592_20130816.nii.gz,15,0.1286048627148072,0.15889094769954681,0.004709447268396616,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,29,119,HEM_PA99.nii.gz,80,0.09866652223281562,0.050316061824560165,0.004436717834323645,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,4,30,120,CYST_PA54.nii.gz,2,0.04147458728402853,0.015167620964348316,0.0040277885273098946,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,1,121,HEM_PA99.nii.gz,80,0.09867005415726453,0.048782385885715485,0.0038989714812487364,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,2,122,CYST_PA19.nii.gz,20,0.08099785055965185,0.10419461876153946,0.003983494825661182,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,3,123,HEM_PA13.nii.gz,20,0.051762353917490865,0.05821841582655907,0.003637787187471986,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,4,124,HCC_10076307_20130925.nii.gz,15,0.15327287962039313,0.18336628377437592,0.004269895143806934,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,5,125,MET_PA25.nii.gz,20,0.10348090210251563,0.18139329552650452,0.003968075383454561,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,6,126,CYST_PA74.nii.gz,20,0.11829615095630289,0.25718340277671814,0.003777085104957223,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,7,127,MET_PA19.nii.gz,20,0.0750932639464736,0.12856191396713257,0.0038702846504747868,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,8,128,HCC_10081574_20140213.nii.gz,12,0.07666135082642238,0.04273669794201851,0.0034664750564843416,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,9,129,HEM_PA97.nii.gz,50,0.06713717373306281,0.05302119627594948,0.0033590588718652725,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,10,130,ICC_PA18.nii.gz,20,0.06128473598510027,0.02908855304121971,0.00301523064263165,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,11,131,HEM_PA34.nii.gz,20,0.0758152527268976,0.05112678185105324,0.003074934473261237,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,12,132,HEM_PA24.nii.gz,16,0.14628835767507553,0.343864768743515,0.0044546271674335,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,13,133,MET_PA13.nii.gz,20,0.058496209663522335,0.02631562389433384,0.004160148091614246,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,14,134,FNH_PA10.nii.gz,20,0.0460096063092351,0.06485480070114136,0.003673726925626397,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,15,135,CYST_PA69.nii.gz,60,0.06958924452757619,0.04615141823887825,0.0035567597951740026,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,16,136,HCC_10142924_20170911.nii.gz,15,0.13131406406561533,0.2596776485443115,0.004852252081036568,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,17,137,HCC_10136895_20170421.nii.gz,15,0.17530866923431557,0.3835935890674591,0.0059525934047997,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,18,138,HCC_10140276_20170721.nii.gz,15,0.16015440399448078,0.2820691168308258,0.0072526633739471436,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,19,139,CYST_PA54.nii.gz,2,0.041515130549669266,0.01594563014805317,0.006505961529910564,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,20,140,CYST_PA37.nii.gz,16,0.17353893478866667,0.330174058675766,0.006858968175947666,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,21,141,HCC_10074592_20130816.nii.gz,15,0.12893605070809525,0.17785871028900146,0.005945904646068811,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,22,142,HCC_PA0.nii.gz,25,0.06489877048879862,0.0420336052775383,0.005260481033474207,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,23,143,HCC_10147777_20171222.nii.gz,12,0.05756617166722814,0.1075524389743805,0.004561634734272957,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,24,144,CYST_PA38.nii.gz,3,0.02861476068695386,0.015205034986138344,0.004123261198401451,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,25,145,HEM_PA56.nii.gz,3,0.030589107734461624,0.009438971988856792,0.0037262060213834047,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,26,146,CYST_PA56.nii.gz,20,0.07842712051894125,0.09024598449468613,0.0039018860552459955,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,27,147,CYST_PA20.nii.gz,12,0.13207229257871708,0.10993985086679459,0.0036847570445388556,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,28,148,FNH_PA32.nii.gz,3,0.040818359702825546,0.030273178592324257,0.003383032977581024,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,29,149,HEM_PA66.nii.gz,3,0.03178794433673223,0.011904283426702023,0.0030777265783399343,0.0001,0.0,1,0,589824
C_uncertainty_weighted_soft_pseudo,5,30,150,CYST_PA53.nii.gz,2,0.02331846859306097,0.0034672641195356846,0.002788140205666423,0.0001,0.0,1,0,589824
